user,from,index,word_t,word_t1,Vision,Motor,Socialness,Emotion_abs+1,Time,Space,score_t,score_t1
59d949cf8fd07a000184247e,light_heavy,8,day,flame,5.039779343691219,1.8610544259941924,-1.6631517643495228,1.653823015781646,-5.732579239671627,0.7134684469264072,19.060181855594934,12.779170208370395
59d949cf8fd07a000184247e,light_heavy,9,flame,candle,2.883895271988809,1.0456774578261432,-0.2186177561012147,-1.702600780196274,0.9904502468999854,-0.19180965603767586,12.779170208370395,12.872875123476412
59d949cf8fd07a000184247e,light_heavy,10,candle,right,-8.144920379620988,-2.4062527205333595,1.7193906670841055,-0.13048523712970983,-0.5474840444974793,0.26892797915093336,12.872875123476412,8.835300604293034
59d949cf8fd07a000184247e,light_heavy,11,right,sky,3.8866942029812126,-0.5689216506112216,-1.5744695762345038,-0.4040868656112898,0.7576839847876828,3.877542497275839,8.835300604293034,9.081623973744406
59d949cf8fd07a000184247e,light_heavy,12,sky,night,-2.4581336066185693,0.04492500137275246,1.6054638515413213,0.8901798142520455,3.7765212905480614,-2.652111145502977,9.081623973744406,14.33397935189045
59d949cf8fd07a000184247e,light_heavy,13,night,right,-1.4285605963626433,0.5239966492384691,-0.03099427530681753,-0.4860929486407557,-4.5342052753357445,-1.2254313517728623,14.33397935189045,8.835300604293034
59d949cf8fd07a000184247e,light_heavy,14,right,sight,-0.030358303094486894,0.5278486944600163,-1.1402137336951423,0.5587526366131734,0.39043281409250175,0.840440491816965,8.835300604293034,4.013618645997755
59d949cf8fd07a000184247e,light_heavy,15,sight,heavy,-1.2303565633434603,-1.123135328831076,0.1854118492446335,1.5523346181537512,-0.44314408010003903,-1.4007032106868178,4.013618645997755,100.0
59e1e960d838ae00018507e3,light_heavy,1,light,bulb,5.219188247374659,1.5295940664928904,-2.4916317941952917,-0.7953926120943011,-0.949882927641911,2.2743594753013006,31.013332969049333,-1.199093458497869
59e1e960d838ae00018507e3,light_heavy,2,bulb,day,-6.061582639938287,-1.7817767003373104,4.063580004015278,0.9910175009728743,5.541872423520418,-2.182195165049357,-1.199093458497869,19.060181855594934
59e1e960d838ae00018507e3,light_heavy,3,day,sun,4.322499087969113,1.1009876540130905,-0.919721231923198,0.22590964509783862,-3.212606266579379,1.837042654318386,19.060181855594934,9.394199292250915
59e1e960d838ae00018507e3,light_heavy,4,sun,dark,-3.99599043312856,-2.1420286012487812,-1.40670674974045,0.7715409214883251,-1.6218215563276206,-1.52763528780533,9.394199292250915,24.44013262454556
59e1e960d838ae00018507e3,light_heavy,5,dark,color,0.5165735393653452,-0.841031470176248,2.037378105013027,-1.5129719876300578,-0.35320940855309546,-0.3677500017794155,24.44013262454556,4.4690242959806215
59e1e960d838ae00018507e3,light_heavy,6,color,heavy,-2.3250428245848047,1.787264946327855,-0.8281308611665199,2.447345674266481,-0.15468707181656316,0.28866668643617155,4.4690242959806215,100.0
5c601465af8348000112626f,light_heavy,1,light,dark,-0.5158857377230739,-1.2932235810801105,-0.7544797718436618,1.193075455464737,-0.24243832702849266,0.4015716767649995,31.013332969049333,24.44013262454556
5c601465af8348000112626f,light_heavy,2,dark,bulb,5.735073985097733,2.822817647573001,-1.73715202235163,-1.988468067559038,-0.7074446006134183,1.872787798536301,24.44013262454556,-1.199093458497869
5c601465af8348000112626f,light_heavy,3,bulb,lamp,1.0741489930147239,0.650333153403567,1.3051982992926554,0.7389216632402753,0.3535918216076681,-0.955823647730853,-1.199093458497869,10.68529017749547
5c601465af8348000112626f,light_heavy,4,lamp,heavy,-8.617692263331918,-2.526917324824961,1.6412009669054817,2.183920090955186,-0.15404370136390844,-0.996047466148692,10.68529017749547,100.0
5cb23be15c3c93000184f27a,light_heavy,1,light,heavy,-2.324355022942534,-0.3469901049285036,0.4547674720028454,2.12744914210116,-0.7503348073981513,0.3224883614217555,31.013332969049333,100.0
5cfb74958f650700151c7df3,light_heavy,1,light,bright,-1.0533381357649227,-1.247779024975259,-0.6236369686449814,2.075316112405116,-0.23447474554779513,-1.1139475785333224,31.013332969049333,10.078724337212076
5cfb74958f650700151c7df3,light_heavy,2,bright,illuminate,1.9610024588756136,0.5650922507436114,0.44710023925662257,-1.0570434546507639,0.1650724334710849,1.1557440927570732,10.078724337212076,5.9049544721310046
5cfb74958f650700151c7df3,light_heavy,3,illuminate,fire,1.3798350805757158,1.677282470213606,2.7156417675012046,1.4294388865643581,-0.8425852937639544,2.8986623595022243,5.9049544721310046,21.023254489136367
5cfb74958f650700151c7df3,light_heavy,4,fire,lamp,4.005837836702977,1.185331523914499,-3.725538533015482,-2.5041824931727357,0.3156964998064218,-1.6219230461555276,21.023254489136367,10.68529017749547
5cfb74958f650700151c7df3,light_heavy,5,lamp,heavy,-8.617692263331918,-2.526917324824961,1.6412009669054817,2.183920090955186,-0.15404370136390844,-0.996047466148692,10.68529017749547,100.0
5d10e5a200c256001a25d082,light_heavy,1,light,heavy,-2.324355022942534,-0.3469901049285036,0.4547674720028454,2.12744914210116,-0.7503348073981513,0.3224883614217555,31.013332969049333,100.0
5d5d0f1e7f50330016962722,light_heavy,1,light,illumine,-0.15283664772026673,-1.215643883981828,0.13986712797841405,1.4858975830422154,-0.07416094226362979,-0.6610809035352168,31.013332969049333,1.0207671925779518
5d5d0f1e7f50330016962722,light_heavy,2,illumine,shine,0.2163673270368851,1.0981417914442324,0.20089602892656822,0.6607384213908696,-0.23013629137752822,1.5551303303239086,1.0207671925779518,13.131784913124124
5d5d0f1e7f50330016962722,light_heavy,3,shine,heavy,-2.387885702259152,-0.229488012390908,0.11400431509786313,-0.019186862331924903,-0.44603757375699327,-0.5715610653669363,13.131784913124124,100.0
5e237caac530bd62e210d540,light_heavy,1,light,weightless,-0.7063704111096316,1.4452820313266395,-1.3787524076353495,1.481575491187371,-1.0086645931274254,2.228071035702366,31.013332969049333,6.07718544340117
5e237caac530bd62e210d540,light_heavy,2,weightless,heavy,-1.617984611832902,-1.792272136255143,1.8335198796381948,0.645873650913789,0.2583297857292741,-1.9055826742806103,6.07718544340117,100.0
5e62baa196dc6005c592a0ff,light_heavy,1,light,switch,1.0095194131094696,1.6523426323278307,0.549574122132763,-0.7699748873651644,-0.1282759553304551,1.2990358153556687,31.013332969049333,14.15953091414426
5e62baa196dc6005c592a0ff,light_heavy,2,switch,sun,2.4705852822960166,-0.8035376121591602,0.10265285576402516,1.1915094213415762,1.507659184629583,0.6301711492146609,14.15953091414426,9.394199292250915
5e62baa196dc6005c592a0ff,light_heavy,3,sun,heavy,-5.80445971834802,-1.1957951250971741,-0.1974595058939428,1.7059146081247483,-2.1297180366972794,-1.606718603148574,9.394199292250915,100.0
5e762510b2dbac0009c68dd7,light_heavy,1,light,feather,4.929528909904301,1.9083098870465578,-2.143576177840291,-0.009512984268183367,-1.2407495667386943,-0.8015262991531165,31.013332969049333,15.855476797634408
5e762510b2dbac0009c68dd7,light_heavy,2,feather,weight,-5.486570598801707,-0.612548269862796,2.0853362951945376,0.29318715917173854,0.42276608022153106,1.1483618753089369,15.855476797634408,28.87035733919314
5e762510b2dbac0009c68dd7,light_heavy,3,weight,kilogram,2.1878250091313,-0.8027857408721135,-0.16767729310711998,-0.9611279636875674,0.08618485915669272,0.35329184890836407,28.87035733919314,15.404441393976729
5e762510b2dbac0009c68dd7,light_heavy,4,kilogram,heavy,-3.9551383431764267,-0.8399659812401519,0.6806846477557187,2.8049029308851723,-0.01853618003768087,-0.37763906364242894,15.404441393976729,100.0
5ea889bc80b9ef2d0e1fda83,light_heavy,1,light,shine,0.06353067931661838,-0.11750209253759558,0.34076315690498227,2.146636004433085,-0.304297233641158,0.8940494267886918,31.013332969049333,13.131784913124124
5ea889bc80b9ef2d0e1fda83,light_heavy,2,shine,lamp,6.229806561072765,2.297429312434053,-1.5271966518076185,-2.2031069532871106,-0.29199387239308483,0.4244864007817557,13.131784913124124,10.68529017749547
5ea889bc80b9ef2d0e1fda83,light_heavy,3,lamp,fire,-4.005837836702977,-1.185331523914499,3.725538533015482,2.5041824931727357,-0.3156964998064218,1.6219230461555276,10.68529017749547,21.023254489136367
5ea889bc80b9ef2d0e1fda83,light_heavy,4,fire,dark,-2.8033851414094806,-2.287819277062069,-3.2935848099565077,-1.2546360888539732,0.669549278812172,-2.5388871969609754,21.023254489136367,24.44013262454556
5ea889bc80b9ef2d0e1fda83,light_heavy,5,dark,pale,-0.4362311157699757,-0.06274722054886017,-0.659474627485733,-0.10283340430291021,0.23612711522906116,-2.7590756462417634,24.44013262454556,14.755128355807413
5ea889bc80b9ef2d0e1fda83,light_heavy,6,pale,heavy,-1.372238169449484,1.008980696700467,1.8687218713322402,1.0372070909393334,-0.7440235955987198,2.679992330898519,14.755128355807413,100.0
5ed6b2dd7478e0122030e7ff,light_heavy,1,light,electricity,1.1226477227430693,-0.8569808600982158,0.88568027851908,-0.8337845757687918,-1.2020218439325097,0.48854287780847105,31.013332969049333,5.820740089293289
5ed6b2dd7478e0122030e7ff,light_heavy,2,electricity,sun,2.357456972662417,1.7057858802668864,-0.23345330062229186,1.2553191097452037,2.581405073231638,1.4406640867618585,5.820740089293289,9.394199292250915
5ed6b2dd7478e0122030e7ff,light_heavy,3,sun,shade,-3.243987169465171,-1.4161234892997685,-1.4488107738571965,-0.23380391077418716,-1.812149520843641,-0.088505558926812,9.394199292250915,9.710789517503674
5ed6b2dd7478e0122030e7ff,light_heavy,4,shade,heavy,-2.560472548882849,0.22032836420259438,1.2513512679632537,1.9397185188989354,-0.3175685158536383,-1.518213044221762,9.710789517503674,100.0
5edf3a73f4a50b1de157ff46,light_heavy,1,light,dark,-0.5158857377230739,-1.2932235810801105,-0.7544797718436618,1.193075455464737,-0.24243832702849266,0.4015716767649995,31.013332969049333,24.44013262454556
5edf3a73f4a50b1de157ff46,light_heavy,2,dark,lamp,6.809222978112457,3.473150800976568,-0.4319537230589745,-1.2495464043187627,-0.3538527790057502,0.916964150805448,24.44013262454556,10.68529017749547
5edf3a73f4a50b1de157ff46,light_heavy,3,lamp,bright,-7.346675376154306,-3.4277062448717164,0.5627965262576549,2.131787061259142,0.3618163604864477,-2.43248340610377,10.68529017749547,10.078724337212076
5edf3a73f4a50b1de157ff46,light_heavy,4,bright,gray,2.3876299542513744,0.7355538320359112,1.3925487519104123,-0.9405172674424289,-0.5471066122697978,1.0489271318936424,10.078724337212076,19.17578431971666
5edf3a73f4a50b1de157ff46,light_heavy,5,gray,heavy,-3.658646841428985,0.1652350880108442,-0.31414431126258546,0.9926502971384732,0.031246550419441688,0.3875088080614355,19.17578431971666,100.0
5ee7c48852b956087468ad8b,light_heavy,1,light,electricity,1.1226477227430693,-0.8569808600982158,0.88568027851908,-0.8337845757687918,-1.2020218439325097,0.48854287780847105,31.013332969049333,5.820740089293289
5ee7c48852b956087468ad8b,light_heavy,2,electricity,bright,-2.175985858507992,-0.3907981648770431,-1.5093172471640615,2.9091006881739077,0.9675470983847145,-1.6024904563417934,5.820740089293289,10.078724337212076
5ee7c48852b956087468ad8b,light_heavy,3,bright,dark,0.5374523980418489,-0.04544455610485154,-0.1308428031986804,-0.8822406569403789,-0.007963581480697535,1.5155192552983219,10.078724337212076,24.44013262454556
5ee7c48852b956087468ad8b,light_heavy,4,dark,illumination,0.6720704207397403,1.3223541424438288,1.7630032052028852,-1.2397536099112592,0.7703718445169616,-0.39420157526851307,24.44013262454556,6.251801609966415
5ee7c48852b956087468ad8b,light_heavy,5,illumination,sun,3.32392001238882,0.8196744588049523,-0.35629645546243527,0.46821268842293406,0.851449711810659,1.9218368630738432,6.251801609966415,9.394199292250915
5ee7c48852b956087468ad8b,light_heavy,6,sun,sky,-0.6570506489288599,-1.169430141337336,-0.8171271976779377,-0.8092595122534662,-1.319322785902059,2.831086612997118,9.394199292250915,9.081623973744406
5ee7c48852b956087468ad8b,light_heavy,7,sky,pale,-3.775170899969676,-1.0353456804603052,-1.2490541795482453,1.4779670294388811,-0.06637165519650035,-7.117797547044211,9.081623973744406,14.755128355807413
5ee7c48852b956087468ad8b,light_heavy,8,pale,heavy,-1.372238169449484,1.008980696700467,1.8687218713322402,1.0372070909393334,-0.7440235955987198,2.679992330898519,14.755128355807413,100.0
6036c14ba255f8279fd49cf8,light_heavy,1,light,dark,-0.5158857377230739,-1.2932235810801105,-0.7544797718436618,1.193075455464737,-0.24243832702849266,0.4015716767649995,31.013332969049333,24.44013262454556
6036c14ba255f8279fd49cf8,light_heavy,2,dark,heavy,-1.8084692852194597,0.9462334761516069,1.2092472438465072,0.9343736866364232,-0.5078964803696586,-0.07908331534324398,24.44013262454556,100.0
613b8c9c4ea7747655935221,light_heavy,1,light,sun,3.480104695405486,0.8488050201686705,0.6522269778967882,0.42153453397641183,1.379383229299128,1.9292069645703296,31.013332969049333,9.394199292250915
613b8c9c4ea7747655935221,light_heavy,2,sun,window,-0.0916781604247765,0.7303026727406658,0.355587573269331,-0.03550431809038557,-1.9891587994602806,2.9705025348867986,9.394199292250915,-0.3223948577462041
613b8c9c4ea7747655935221,light_heavy,3,window,dark,-3.9043122727037836,-2.872331273989447,-1.762294323009781,0.8070452395787107,0.36733724313266003,-4.4981378226921285,-0.3223948577462041,24.44013262454556
613b8c9c4ea7747655935221,light_heavy,4,dark,fabric,2.4224754003778144,0.5245585460214446,0.2884597519854262,-1.6949197739280535,-1.1443095239222123,0.01037114608098455,24.44013262454556,7.401477285250034
613b8c9c4ea7747655935221,light_heavy,5,fabric,lamp,4.386747577734643,2.9485922549551233,-0.7204134750444007,0.44537336960929075,0.7904567449164621,0.9065930047244635,7.401477285250034,10.68529017749547
613b8c9c4ea7747655935221,light_heavy,6,lamp,bulb,-1.0741489930147239,-0.650333153403567,-1.3051982992926554,-0.7389216632402753,-0.3535918216076681,0.955823647730853,10.68529017749547,-1.199093458497869
613b8c9c4ea7747655935221,light_heavy,7,bulb,white,-3.9693435291804655,-2.0825865837647717,4.15469594970271,1.1777844335602443,0.3031594296160307,-1.5439774433424311,-1.199093458497869,16.21360124001718
613b8c9c4ea7747655935221,light_heavy,8,white,pale,-2.2019615716872436,-0.8029782843570892,-3.0770185548368127,0.7078502296958835,0.6404122862264487,-3.087886001435633,16.21360124001718,14.755128355807413
613b8c9c4ea7747655935221,light_heavy,9,pale,lighting,3.5319246331850582,1.9686624117808025,2.0825112683000597,-1.5994378947218606,-0.5198569163831268,3.73831590817262,14.755128355807413,3.924842725354576
613b8c9c4ea7747655935221,light_heavy,10,lighting,fixture,-2.8780321746766324,-0.4263257145596704,4.212954533348595,1.0366500052988643,1.3390437829269797,-0.02629001556503363,3.924842725354576,17.05322833374788
613b8c9c4ea7747655935221,light_heavy,11,fixture,sun,3.77832909039011,0.6624391245765091,-4.229284424422472,-0.10591962776241859,0.5665075745547066,0.574685041439507,17.05322833374788,9.394199292250915
613b8c9c4ea7747655935221,light_heavy,12,sun,space,-3.474799362486971,-1.4703130168187029,0.3619669176334481,-0.1874871669624807,-2.3246011176288244,3.994497710261867,9.394199292250915,0.93905604355643
613b8c9c4ea7747655935221,light_heavy,13,space,heavy,-2.3296603558610487,0.27451789172152874,-0.5594264235273909,1.893401775087229,0.19488308093154494,-5.601216313410442,0.93905604355643,100.0
6234815e8b6a224a43abe745,light_heavy,1,light,dark,-0.5158857377230739,-1.2932235810801105,-0.7544797718436618,1.193075455464737,-0.24243832702849266,0.4015716767649995,31.013332969049333,24.44013262454556
6234815e8b6a224a43abe745,light_heavy,2,dark,bulb,5.735073985097733,2.822817647573001,-1.73715202235163,-1.988468067559038,-0.7074446006134183,1.872787798536301,24.44013262454556,-1.199093458497869
6234815e8b6a224a43abe745,light_heavy,3,bulb,heavy,-7.543543270317193,-1.876584171421394,2.946399266198137,2.922841754195461,0.19954812024375967,-1.951871113879545,-1.199093458497869,100.0
62e16eb3f358a3349f049b50,light_heavy,1,light,sun,3.480104695405486,0.8488050201686705,0.6522269778967882,0.42153453397641183,1.379383229299128,1.9292069645703296,31.013332969049333,9.394199292250915
62e16eb3f358a3349f049b50,light_heavy,2,sun,bright,-4.533442831170409,-2.0965840451439295,-1.2758639465417696,1.653781578428704,-1.613857974846923,-3.043154543103652,9.394199292250915,10.078724337212076
62e16eb3f358a3349f049b50,light_heavy,3,bright,dark,0.5374523980418489,-0.04544455610485154,-0.1308428031986804,-0.8822406569403789,-0.007963581480697535,1.5155192552983219,10.078724337212076,24.44013262454556
62e16eb3f358a3349f049b50,light_heavy,4,dark,lamp,6.809222978112457,3.473150800976568,-0.4319537230589745,-1.2495464043187627,-0.3538527790057502,0.916964150805448,24.44013262454556,10.68529017749547
62e16eb3f358a3349f049b50,light_heavy,5,lamp,white,-5.043492522195189,-2.7329197371683387,2.849497650410054,0.438862770319969,-0.050432391991637404,-0.5881537956115781,10.68529017749547,16.21360124001718
62e16eb3f358a3349f049b50,light_heavy,6,white,color,-1.2491569165519227,-1.581262533984477,-0.38016582233805263,-0.7022883536312641,0.05107576244429213,-0.6965603569732854,16.21360124001718,4.4690242959806215
62e16eb3f358a3349f049b50,light_heavy,7,color,color,0.0,0.0,0.0,0.0,0.0,0.0,4.4690242959806215,4.4690242959806215
62e16eb3f358a3349f049b50,light_heavy,8,color,little,-1.3090928729695526,1.560743082923389,-1.6507723409647945,1.2691817224978437,0.573018734394924,-0.20719428370898685,4.4690242959806215,27.07420914567623
62e16eb3f358a3349f049b50,light_heavy,9,little,small,0.3221264538292465,0.25177901776986045,0.36867293230271225,-0.781088905299866,-0.5768241869948403,1.1161192705955747,27.07420914567623,28.58594177261444
62e16eb3f358a3349f049b50,light_heavy,10,small,detail,-2.281532284913409,-1.6204925224041629,-0.04371700551761504,0.21226198901366877,-0.3784479659289146,-1.7305533781616607,28.58594177261444,0.6347459560394223
62e16eb3f358a3349f049b50,light_heavy,11,detail,big,2.28642392772857,1.6712703012474401,1.8008634743727048,0.8740452813293516,0.34676694504593475,1.6451026671116837,0.6347459560394223,34.09660677722037
62e16eb3f358a3349f049b50,light_heavy,12,big,large,-1.220712996953249,-0.8924502925335083,-1.2030608788300445,-0.35588174029619113,-0.33353359458856113,0.559871104850282,34.09660677722037,41.594329120984085
62e16eb3f358a3349f049b50,light_heavy,13,large,enormous,-0.7439175578329067,-0.01601416600292649,-0.4878129657939143,0.9467338171174933,0.4521366124258108,-1.0546993726099583,41.594329120984085,36.444448813954615
62e16eb3f358a3349f049b50,light_heavy,14,enormous,humongous,1.7106392482706707,1.26054602501571,0.11972240945318235,0.6237757699081756,-0.09382013955363622,-0.006443335298611963,36.444448813954615,32.433000392021164
62e16eb3f358a3349f049b50,light_heavy,15,humongous,extreme,-2.5710484594285234,-0.6966111626762557,-0.07669056952255526,-0.0957663228245278,0.7056746730880374,0.23507154833405686,32.433000392021164,30.19797749235101
62e16eb3f358a3349f049b50,light_heavy,16,extreme,tall,3.748806029298068,1.3159351966584316,-0.451924816420443,-1.479819077087308,-1.2532975445587777,1.620337165314591,30.19797749235101,16.342038317146475
62e16eb3f358a3349f049b50,light_heavy,17,tall,small,-0.9286579061692206,-1.0221833793047284,0.34262035225868503,-0.7253497171606622,0.5545210140701067,-1.2686863995403828,16.342038317146475,28.58594177261444
62e16eb3f358a3349f049b50,light_heavy,18,small,height,0.295099507014287,0.5177756351331644,-0.09233739677929642,-0.22431911020437467,0.03306704942028449,2.87546608886039,28.58594177261444,11.934512588463974
62e16eb3f358a3349f049b50,light_heavy,19,height,great,-1.8944509423289726,-1.7427359853763762,2.3078661472129753,1.9098981815945897,0.8933034736063741,-4.11600507228863,11.934512588463974,20.547687457735687
62e16eb3f358a3349f049b50,light_heavy,20,great,amazing,-0.983112448334035,0.5107071663639853,-1.9385921344330814,1.452323861137378,-0.8315142854859212,-0.6223399739832893,20.547687457735687,9.177075254198671
62e16eb3f358a3349f049b50,light_heavy,21,amazing,extreme,-0.23768423948012707,0.4205013665255233,-0.1676321518388395,-0.9327341382796228,0.6039202929479337,1.5112281916373207,9.177075254198671,30.19797749235101
62e16eb3f358a3349f049b50,light_heavy,22,extreme,extensive,0.6967545169236322,-1.0309255388267953,0.3505515504385941,-1.083281325570689,-0.01101017015368111,-0.29681202567284903,30.19797749235101,31.273204123717115
62e16eb3f358a3349f049b50,light_heavy,23,extensive,super,2.941163432201904,1.5404447903870897,2.063455013300402,-0.134816870112914,-0.4877552575164721,0.936604804369433,31.273204123717115,16.91009880629767
62e16eb3f358a3349f049b50,light_heavy,24,super,huge,-2.353009838358796,-0.7022233978982666,-1.9847371290398876,0.7101465361480579,-0.4104810697306789,-0.39995678217530894,16.91009880629767,40.116484752284535
62e16eb3f358a3349f049b50,light_heavy,25,huge,immense,-1.3021784316012517,-0.8302725876857666,-0.574785401166114,0.35913035344247346,0.3372808197702477,-0.9852047365650816,40.116484752284535,35.69888550750807
62e16eb3f358a3349f049b50,light_heavy,26,immense,godly,0.9598476477161553,-0.14838135010448167,3.71580946641874,0.058055183315471215,-0.14796008161657048,-0.7889934918345207,35.69888550750807,3.654925727218987
62e16eb3f358a3349f049b50,light_heavy,27,godly,colossal,1.8488166494829268,1.334000450624344,-3.5683409447424026,0.03928536556508888,-0.5421004697001884,2.5301513083400664,3.654925727218987,29.24231732688453
62e16eb3f358a3349f049b50,light_heavy,28,colossal,enormous,-1.9309847652067185,-0.7265772288355776,-0.04498439513995889,-0.4765286898711363,0.6501716954129421,-1.2244172894971843,29.24231732688453,36.444448813954615
62e16eb3f358a3349f049b50,light_heavy,29,enormous,heavy,0.621662506526496,0.8324295253277629,0.3876959232644315,0.2820935099041808,-0.23780361617091672,-0.03997932164076312,36.444448813954615,100.0
